administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue,operatingsystems_missing,browser_missing,traffictype_missing
6,199.91666669999998,3,81.5,157,7724.850369,0.00355024,0.030501652,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,108.0,0.12,0.175,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,248.5,0.0,0.0655,0.0,0.0,5,1,1,2,1,Returning_Visitor,1,0,0,0,0
9,538.25,0,0.0,27,1090.75,0.0,0.027318856000000002,2.1972988030000002,0.0,9,4,4,1,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,29.0,0.033333333,0.1,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
8,123.62,0,0.0,22,1301.046667,0.008783889,0.037760878,0.0,0.0,5,4,4,4,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,23,473.66666669999995,0.014145455,0.010301622,22.29283653,0.0,5,1,1,6,1,Returning_Visitor,0,1,0,0,0
3,192.0,0,0.0,0,161.25,0.025,0.12,0.0,0.0,8,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,43.5,0,0.0,16,288.5,0.028571429,0.05623985,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
1,44.5,0,0.0,11,490.5,0.0125,0.033333333,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,17,385.5,0.0,0.006999999999999999,0.0,0.0,3,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,13,418.755,0.05,0.022000000000000002,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,1111.515446,0.0,0.010623378000000001,0.0,0.0,5,8,8,1,8,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,30,459.9,0.02,0.046854846,0.0,0.0,10,1,1,6,1,Returning_Visitor,0,0,0,0,0
3,45.92,0,0.0,4,20.4,0.0,0.04,0.0,0.0,10,1,1,1,1,New_Visitor,1,0,0,0,0
1,31.5,0,0.0,29,763.25,0.02,0.069312521,21.36559276,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,90.0,0.1,0.2,0.0,0.6,5,1,1,6,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,3,213.0,0.025,0.1,0.0,0.2,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,34.72,160,5963.9787369999995,0.006489449,0.023762815,0.0,0.0,12,2,2,1,2,Returning_Visitor,1,0,0,0,0
11,234.77380899999997,3,456.625,79,2077.507381,0.011056378,0.024021788999999998,28.61278756,0.0,10,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,10,543.5,0.015384615,0.051222822,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,176.0,0.0,0.066666667,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
4,113.0,0,0.0,50,737.5,0.0,0.019526816000000002,14.68984135,0.0,3,4,4,5,4,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,11,0.0,0.2,0.2,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,20,314.8333333,0.0,0.0022222220000000003,0.0,0.0,12,4,4,1,4,Returning_Visitor,0,0,0,0,0
10,140.0083333,3,228.6166667,79,2710.230387,0.002030807,0.014811167,8.0885,0.0,3,5,5,6,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,8,237.4083333,0.0,0.004666667,35.77841262,0.0,7,1,1,4,1,New_Visitor,1,1,0,0,0
0,0.0,0,0.0,12,476.11666669999994,0.0,0.07,0.0,0.0,11,2,2,3,2,New_Visitor,0,0,1,0,0
0,0.0,0,0.0,18,192.0,0.018581818,0.030066016,0.0,0.6,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
15,219.5,3,155.0,99,3714.5120490000004,0.001662158,0.018274217,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,44.0,1,33.5,9,778.0,0.0,0.006666666999999999,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,9,2,Returning_Visitor,1,0,0,0,0
9,395.3333333,0,0.0,13,323.8333333,0.0,0.026429571000000002,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
22,198.1333333,0,0.0,78,1524.510476,0.0,0.010380430999999999,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
12,693.8788088,6,165.125,177,13234.41505,0.007841719,0.020965921999999998,5.911380396,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,16,625.9225752,0.0,0.016170748999999998,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,38,1568.583333,0.0,0.008333333,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,14,165.4066667,0.0,0.0125,0.0,0.6,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
10,114.1282054,3,52.63333333,18,330.2666667,0.02155,0.048931749000000004,23.98107933,0.0,6,2,2,3,2,Returning_Visitor,0,0,0,0,0
6,120.55,2,24.0,21,388.63095239999996,0.0,0.0095,18.26416576,0.0,3,1,1,1,1,Returning_Visitor,0,1,0,0,0
1,7.0,0,0.0,3,182.5,0.0,0.028571429,0.0,0.0,5,2,2,5,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,48,347.9166667,0.0,0.0040910090000000005,14.98165829,0.0,3,2,2,6,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,9,2385.0,0.0,0.008333333,34.46057367,0.0,7,2,2,1,2,Returning_Visitor,0,1,0,0,0
2,54.5,0,0.0,17,1365.583333,0.009090909,0.030932194,27.01333244,0.0,12,1,1,3,1,Returning_Visitor,0,0,0,0,0
2,18.2,0,0.0,153,2501.733899,0.006370873000000001,0.007561613000000001,6.588397856,0.0,8,2,2,1,2,Returning_Visitor,0,1,0,0,0
1,17.0,0,0.0,40,1100.402285,0.0,0.015661068,9.12927507,0.0,5,4,4,1,4,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,0,0,0
2,11.75,0,0.0,26,444.33333330000005,0.028571429,0.040566617,0.0,0.0,3,2,2,3,2,Returning_Visitor,1,0,0,0,0
2,106.0,0,0.0,21,582.6666667000001,0.029296423,0.047333333,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
1,7.0,0,0.0,20,498.83333330000005,0.0,0.018333333,0.0,0.0,3,4,4,3,4,Returning_Visitor,1,0,0,0,0
3,311.0,1,372.0,39,1804.288811,0.0,0.015269201000000001,27.40138187,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
7,157.7,0,0.0,26,581.2333332999999,0.020939232,0.038922008,6.274585869,0.0,9,2,2,6,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,4,290.5,0.0,0.05,0.0,0.0,11,2,2,1,2,Other,0,0,0,0,0
0,0.0,0,0.0,6,151.0,0.033333333,0.078333333,0.0,0.0,3,2,2,1,2,Returning_Visitor,1,0,0,0,0
7,341.0833333,0,0.0,169,3974.180751,0.000467116,0.021736335,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
2,38.2,0,0.0,60,1917.2788039999998,0.0052458259999999994,0.010063902,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,22,717.54,0.02,0.03799613,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
7,150.0,0,0.0,34,292.225,0.004283818,0.040319385,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
6,397.25,0,0.0,10,1955.6833329999997,0.004575685,0.035608389,0.0,0.0,3,6,6,3,6,New_Visitor,0,0,0,0,0
5,127.0,0,0.0,62,4309.710778000001,0.005454675,0.022910822999999997,5.227261154,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
6,150.5,1,32.0,44,1069.375,0.0,0.002,57.47601563,0.2,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,55,427.1011111,0.0,0.0012775710000000001,0.0,0.0,12,1,1,1,1,Returning_Visitor,1,0,0,0,0
0,0.0,1,8.0,38,860.0,0.00117814,0.073163607,0.0,0.0,5,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,228.3,0.0,0.015,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,11,301.5,0.0,0.066666667,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
14,146.6023333,0,201.1333333,49,818.5102361,0.0056443759999999996,0.013037854,0.0,0.0,5,2,2,1,2,Returning_Visitor,1,0,0,0,0
1,30.0,0,0.0,21,288.4166667,0.0,0.0044444440000000005,0.0,0.0,5,2,2,1,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,21.0,0.0,0.1,0.0,0.2,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,77,1897.0,0.020922382,0.043976334000000006,50.22434817,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,39,441.5904766,0.0,0.0063,0.0,0.6,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,23,562.0,0.040444704,0.02486213,0.0,0.0,3,1,1,6,1,Returning_Visitor,0,0,0,0,0
0,0.0,1,381.0,6,318.0,0.0,0.018181818,108.66186280000001,0.0,10,2,2,5,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,27,464.83333330000005,0.024384815,0.046288647,0.0,0.0,9,2,2,7,2,Returning_Visitor,0,0,0,0,0
3,81.0,1,90.0,67,1242.0,0.0008886139999999999,0.014260301000000001,47.98,0.0,5,2,2,9,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,10,542.0,0.0,0.040429221,45.65585338,0.0,11,1,1,1,1,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,68,2923.5430309999997,0.004717285999999999,0.022914205,3.9647609260000003,0.0,6,4,4,1,4,Returning_Visitor,0,1,0,0,0
2,40.91666667,1,51.0,17,677.375,0.0,0.022428921,0.0,1.0,5,2,2,3,2,New_Visitor,1,0,0,0,0
3,104.0,0,0.0,18,385.5140494,0.007692308,0.03497409,0.0,0.0,11,2,2,3,2,Returning_Visitor,1,0,0,0,0
8,358.355779,2,206.33333330000002,62,2451.446667,0.015773201,0.011881468999999999,36.6642,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
14,115.467142,0,0.0,74,1822.6527760000001,0.005805739,0.016944473,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
2,185.4,2,61.7,15,485.2,0.036341818,0.060769828,0.0,0.0,10,2,2,3,2,Returning_Visitor,1,0,0,0,0
3,119.58,0,0.0,52,1904.471427,0.003453504,0.03562791,0.0,0.0,5,2,2,5,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,2,45.0,0.0,0.066666667,0.0,0.0,11,2,2,9,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,12,2,2,3,2,Returning_Visitor,1,0,0,0,0
12,244.16335899999999,6,44.9966667,157,18504.12621,0.008589905,0.03803863,8.765059787,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
6,263.1357123,4,142.0,35,1527.773333,0.006166667,0.0063000059999999995,14.49973946,0.0,5,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,14,1763.0,0.0,0.023333332999999998,0.0,0.0,5,5,5,9,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,20,249.8,0.016666667,0.054000000000000006,0.0,0.0,9,8,8,3,8,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,13,251.02257740000002,0.024714786000000002,0.09450533800000001,0.0,0.4,5,4,4,6,4,Returning_Visitor,0,0,0,0,0
2,24.0,0,0.0,23,402.9333333,0.0,0.003333333,0.0,0.0,3,5,5,1,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,4,4,3,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,2,2,6,2,Returning_Visitor,0,0,0,0,0
11,290.03191,3,266.0,70,1956.233333,0.016688332,0.032329302000000004,0.0,0.0,7,1,1,8,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,255.08333330000002,0.0,0.025,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,121.6,0.0,0.028571429,0.0,0.0,9,2,2,4,2,Returning_Visitor,0,0,0,0,0
7,83.6379001,0,0.0,127,3184.510425,0.005196801,0.008370229,8.668397352000001,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
1,63.5,0,0.0,2,0.0,0.0,0.05,0.0,0.0,3,4,4,3,4,Returning_Visitor,1,0,0,0,0
1,18.0,3,291.0,126,2061.543697,0.004086533,0.025384061,0.0,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,29,1060.5,0.00652381,0.039869724,0.0,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,47.5,0.0,0.05,0.0,0.0,3,4,4,6,4,Returning_Visitor,0,0,0,0,0
1,13.2,0,0.0,15,519.3,0.044666667,0.033333333,0.0,0.0,10,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,520.0,0.015335333,0.034975634,0.0,0.0,12,2,2,5,2,Returning_Visitor,0,0,0,0,0
1,23.25,0,0.0,178,5224.429485000001,0.004075527,0.018168502,0.0,0.0,8,5,5,6,5,Returning_Visitor,0,0,0,0,0
1,15.0,0,0.0,16,969.1666667000002,0.012547418000000001,0.028175667999999997,0.0,0.8,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,203.0,0.0,0.044466667,0.0,0.0,3,1,1,3,1,Returning_Visitor,0,0,0,0,0
2,92.77117103,0,0.0,57,1754.819044,0.004537124,0.016506236,17.4343152,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
9,603.3333332999999,2,76.75,37,2207.8576940000003,0.003223512,0.024255713999999998,14.06242926,0.0,5,2,2,1,2,Returning_Visitor,0,1,0,0,0
7,224.8666667,0,0.0,22,211.19286859999997,0.022222222000000003,0.043818149,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0,0,0
7,219.16666669999998,2,42.0,236,8201.470259,0.006457986999999999,0.01270088,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
11,174.8,1,74.8,188,8505.276574,0.0008210810000000001,0.010162959000000001,18.61473786,0.0,11,4,4,1,4,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,11,312.5,0.015714286,0.041448907,0.0,0.0,2,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,16.0,0.0,0.04,0.0,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
11,603.15,1,1.0,89,1861.180715,0.01829291,0.026346935,10.03459833,0.2,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
3,51.0,0,0.0,5,66.5,0.0,0.0375,0.0,0.0,12,2,2,1,2,Other,0,0,0,0,0
1,223.0,0,0.0,13,206.0333333,0.0,0.041152152000000004,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
5,67.75,2,144.7333333,32,1193.825,0.016560606000000002,0.028405173,2.4339717430000003,0.0,11,2,2,3,2,Returning_Visitor,0,1,0,0,0
2,25.0,4,132.2666667,46,487.2247666999999,0.004714883,0.009177909,8.775756621000001,0.0,11,4,4,1,4,Returning_Visitor,0,0,0,0,0
2,45.4,0,0.0,54,694.65,0.005455405,0.028242714,27.41754171,0.0,8,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,4,24.05,0.033333333,0.033333333,0.0,0.0,5,4,4,1,4,Returning_Visitor,0,0,0,0,0
4,61.46454667,0,0.0,12,0.0,0.2,0.2,0.0,0.0,5,4,4,3,4,New_Visitor,0,0,0,0,0
1,12.0,0,0.0,87,2914.560817,0.002018075,0.012332631,0.0,0.0,7,5,5,5,5,Returning_Visitor,0,0,0,0,0
5,206.1,1,13.33333333,27,405.1,0.0,0.0,0.0,0.0,7,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,117.5,0.0,0.057142857000000005,0.0,0.0,11,5,5,6,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,0.0,0.2,0.2,0.0,0.0,5,1,1,7,1,Returning_Visitor,1,0,0,0,0
1,136.8,0,0.0,22,182.04166669999998,0.0,0.01191961,63.91065657,0.0,9,1,1,1,1,Returning_Visitor,0,1,0,0,0
1,48.0,1,29.0,21,629.75,0.0,0.016666667,17.16858243,0.0,11,2,2,9,2,Returning_Visitor,0,1,0,0,0
3,427.2,2,65.5,159,8046.719209000001,0.010891778000000001,0.016116288,0.0,0.0,3,5,5,1,5,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,7,98.0,0.016666667,0.042222222000000004,0.0,0.8,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,185.0,0.0,0.073333333,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,144.0,0.0,0.05,0.0,0.0,3,5,5,5,5,Returning_Visitor,1,0,0,0,0
3,83.0,0,0.0,33,324.53333330000004,0.0,0.0072358019999999995,0.0,0.0,3,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,118.5,0.0,0.04,0.0,0.0,3,2,2,4,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,15,362.3083333,0.0,0.004545455,0.0,0.0,3,1,1,1,1,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,24.0,4,1288.0,0.016666667,0.042927575999999995,0.0,0.0,3,2,2,6,2,Returning_Visitor,0,0,0,0,0
4,167.0,0,0.0,51,981.49,0.008333333,0.028604,11.24210388,0.0,11,2,2,6,2,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,4,423.0,0.0,0.05,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
7,125.6076422,0,0.0,126,2341.875875,0.007021485,0.0008540469999999999,4.399181102,0.0,5,2,2,2,2,Returning_Visitor,0,1,0,0,0
1,31.5,0,0.0,20,242.0880752,0.0,0.003333333,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
10,989.0666667000002,0,0.0,49,2174.639629,0.0,0.012224266999999999,3.9379620230000003,0.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,31,984.2411821000001,0.001155455,0.020203644,0.0,0.0,11,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,146.33333330000002,0.0,0.022222222000000003,20.11441767,0.0,5,5,5,7,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,80,1227.6,0.012425578999999999,0.02830718,0.0,0.0,3,6,6,3,6,Returning_Visitor,0,0,0,0,0
2,64.0,0,0.0,15,335.3333333,0.0,0.010796743999999999,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,0,0,0
6,713.0333333,0,0.0,48,820.4023829,0.022019999999999998,0.033615825,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,0,0,0
2,63.0,0,0.0,17,762.5733333,0.0,0.008985056,0.0,0.0,12,1,1,2,1,New_Visitor,0,0,0,0,0
6,346.0416667,0,0.0,50,1307.851275,0.0017373820000000002,0.010363381,5.2221785380000005,0.0,10,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,198.5,0.04,0.1,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,61,1391.5527220000001,0.002011679,0.029734085,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
1,31.0,0,0.0,33,4323.808333,0.008245653,0.026236766,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,412.0,21,4154.86,0.002,0.04075038,22.11881773,0.0,11,2,2,3,2,New_Visitor,1,1,0,0,0
7,705.9764285,1,15.0,49,528.3330152999999,0.003603303,0.012430558999999999,1.447994616,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
11,288.2,2,1667.0,13,1098.766667,0.0,0.002142152,0.0,0.0,11,1,1,1,1,Returning_Visitor,0,0,0,0,0
8,44.5,2,189.0,123,8467.781222,0.003288068,0.003426335,0.0,0.0,12,6,6,1,6,Returning_Visitor,0,0,0,0,0
3,294.0833333,0,0.0,19,733.5,0.0,0.015184015,0.0,0.0,5,3,3,3,3,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,55.4,0.0,0.072222222,0.0,0.8,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
5,418.02542850000003,4,426.5,54,2043.12641,0.0002,0.011855528,0.0,0.0,3,2,2,7,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,10,441.5,0.0,0.013000000000000001,64.19037333,1.0,5,2,2,6,2,Returning_Visitor,1,1,0,0,0
2,717.0,0,0.0,31,2007.355,0.0,0.0038888890000000004,58.73741141,0.0,11,2,2,1,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,833.0,0.0,0.04,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,268.0,0.002,0.045833333,0.0,0.8,2,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,51.4,2,89.6,27,792.1097637999999,0.0,0.007703128,14.99491724,0.0,8,2,2,2,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,7,180.6669887,0.0,0.028411576,0.0,0.8,5,4,4,1,4,Returning_Visitor,0,0,0,0,0
4,140.3,0,0.0,54,3117.955727,0.004516322,0.022159996,20.61296745,0.0,5,1,1,2,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,15,676.6,0.0,0.00625,0.0,0.0,9,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,20,305.25,0.0,0.015384615,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,165,7210.482238,0.001990964,0.018439825,0.0,0.0,12,2,2,1,2,Returning_Visitor,1,0,0,0,0
3,69.8,0,0.0,22,242.91666669999998,0.017643877,0.024919298,0.0,0.0,11,2,2,4,2,Returning_Visitor,1,0,0,0,0
14,140.99428569999998,1,21.0,190,10440.00675,0.002525083,0.019125268,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
4,603.385,0,0.0,9,118.75,0.04,0.11,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,95,1239.596617,8.149999999999999e-05,0.014001353000000001,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,62.5,0.0,0.05,0.0,0.0,5,2,2,1,2,Returning_Visitor,1,0,0,0,0
2,359.025,0,0.0,1,3.0,0.0,0.0,0.0,0.0,7,2,2,3,2,New_Visitor,0,0,0,0,0
7,196.20833330000002,4,219.08333330000002,51,1799.814767,0.0,0.000950793,28.35266461,0.0,5,2,2,4,2,Returning_Visitor,1,1,0,0,0
18,123.25,2,628.5,105,4046.9734359999998,0.008522552,0.011960455,36.84026625,0.0,11,2,2,1,2,Returning_Visitor,1,0,0,0,0
2,298.0,1,9.0,48,1147.266667,0.0,0.004439106,0.0,0.0,11,2,2,7,2,Returning_Visitor,1,0,0,0,0
1,76.66666667,0,0.0,27,535.9333333000001,0.018735198,0.073511521,12.98491571,0.0,5,1,1,6,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,861.5,0.016666667,0.02972523,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,5,314.0,0.0,0.033333333,0.0,0.0,12,2,2,2,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,3,87.6,0.17,0.16,0.0,0.0,3,1,1,2,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,20,1002.333333,0.016064606000000002,0.07526222099999999,0.0,0.0,3,4,4,6,4,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,37,925.702383,0.015588275,0.027007021000000003,0.0,0.0,11,0,0,3,0,Returning_Visitor,0,0,0,1,0
6,173.41072419999998,3,29.4,217,7700.490097,0.006991729,0.012380819,2.452037661,0.0,7,2,2,8,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,28,568.9166667000001,0.025171455,0.065621519,0.0,0.0,5,1,1,6,1,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,29,1211.35,0.0,0.006,56.54013751,0.0,10,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,22,220.5,0.018181818,0.083333033,50.40738984,0.0,7,2,2,7,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,10,293.0,0.0,0.03,0.0,0.0,5,4,4,9,4,Returning_Visitor,0,0,0,0,0
2,41.5,2,1767.6666670000002,26,654.5,0.022222222000000003,0.078162695,10.5925656,0.4,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
5,56.0,0,0.0,42,1807.122621,0.01076523,0.022905399,0.0,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
4,123.0,3,222.5,39,991.65,0.000764186,0.00597825,0.0,0.0,5,2,2,4,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,30,1622.75,0.0,0.06,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,19.0,0.12,0.166666667,0.0,0.4,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
4,137.94495619999998,0,0.0,71,1623.434776,0.002697561,0.020764501,0.0,0.0,2,4,4,4,4,Returning_Visitor,0,0,0,0,0
5,68.0,0,0.0,10,128.0,0.0,0.045838332999999995,0.0,0.0,5,5,5,2,5,New_Visitor,0,0,0,0,0
3,63.0,0,0.0,15,387.5,0.0,0.013333333000000001,0.0,0.0,11,2,2,2,2,New_Visitor,0,0,0,0,0
4,228.6,0,0.0,36,878.5166667000001,0.021401722999999997,0.057966657000000005,0.0,0.0,7,1,1,1,1,Returning_Visitor,1,0,0,0,0
3,31.0,0,0.0,31,520.5,0.009863134,0.03052381,0.0,0.0,3,3,3,2,3,Returning_Visitor,0,0,0,0,0
